"ensembl_gene_id","entrezgene","gene_name","description","biotype","baseMean","log2FoldChange","fold_change","pvalue","padj","12475_WT","12409_WT","12408_WT","12406_KO","12403_KO","12401_KO","12329_KO","12287_WT","12281_KO","12280_WT"
"ENSMUSG00000030881",76932,"Arfip2","ADP-ribosylation factor interacting protein 2 ","protein_coding",2738.8746688595,0.0135698439373214,1.00945027355261,0.840987089411802,0.961409763859188,2762,2684,2740,2534,2561,2863,2743,2574,3065,2864
"ENSMUSG00000078970",103784,"Wdr92","WD repeat domain 92 ","protein_coding",240.86509295543,0.0236770620189311,1.01654710030977,0.840995452796339,0.961409763859188,206,297,257,226,197,278,205,215,313,214
"ENSMUSG00000021375",16553,"Kif13a","kinesin family member 13A ","protein_coding",696.479864334278,-0.0259034749045848,0.982205308589433,0.841155430555688,0.961523874648538,681,671,702,836,950,612,705,757,323,729
"ENSMUSG00000021738",246103,"Atxn7","ataxin 7 ","protein_coding",323.282149142303,-0.0255712135085313,0.982431542464744,0.841214330897628,0.961523874648538,303,342,327,440,390,239,341,327,182,341
"ENSMUSG00000070471",545527,"Erich6","glutamate rich 6 ","protein_coding",48.3213502655463,-0.0250297674267693,0.982800320012682,0.841580244176942,0.961874052076561,55,56,46,60,42,42,37,43,58,45
"ENSMUSG00000085609",NA,"1700016P03Rik","RIKEN cDNA 1700016P03 gene ","processed_transcript",92.9862214733367,0.0258880618370488,1.01810620222453,0.841646507087603,0.961881722385832,96,117,128,67,81,87,125,40,114,74
"ENSMUSG00000030536",29875,"Iqgap1","IQ motif containing GTPase activating protein 1 ","protein_coding",428.050371518313,-0.0255585888215443,0.982440139531086,0.841756029083475,0.961938827066385,391,420,428,562,551,304,443,491,247,444
"ENSMUSG00000004054",26403,"Map3k11","mitogen-activated protein kinase kinase kinase 11 ","protein_coding",698.727619039511,-0.0227944299893957,0.98432426867569,0.841904131326548,0.962026545155667,640,661,716,784,738,654,825,774,455,741
"ENSMUSG00000020111",216001,"Micu1","mitochondrial calcium uptake 1 ","protein_coding",2944.13476775382,0.0169571854584677,1.01182317292893,0.841999552333727,0.962026545155667,2853,3059,2986,2709,2563,3215,2831,2884,3502,2840
"ENSMUSG00000021810",70601,"Ecd","ecdysoneless homolog (Drosophila) ","protein_coding",1185.56481555408,0.0149684532638589,1.01042935166024,0.842061271056294,0.962026545155667,1253,1147,1219,1142,1105,1217,1136,1078,1362,1196
"ENSMUSG00000075273",72421,"Ttc30b","tetratricopeptide repeat domain 30B ","protein_coding",403.408912997489,0.0212936448423035,1.01486909109609,0.842071031167089,0.962026545155667,408,423,367,388,317,456,360,410,516,389
"ENSMUSG00000029910",56150,"Mad2l1","MAD2 mitotic arrest deficient-like 1 ","protein_coding",277.271534513079,-0.0239777748791722,0.983517225267626,0.842209895217335,0.962117138945498,302,278,270,248,220,293,209,286,401,266
"ENSMUSG00000039801",73692,"2410089E03Rik","RIKEN cDNA 2410089E03 gene ","protein_coding",568.994500973227,-0.0258059526399655,0.9822717052435,0.842484943012427,0.962251991031764,538,498,520,665,763,403,670,603,295,734
"ENSMUSG00000027751",56790,"Supt20","suppressor of Ty 20 ","protein_coding",525.651330947265,0.0167162261864164,1.0116541920917,0.842525240636294,0.962251991031764,487,591,529,549,543,482,566,457,505,548
"ENSMUSG00000047230",12738,"Cldn2","claudin 2 ","protein_coding",63.3447843544764,-0.00920646403219016,0.993638883524314,0.842552964915454,0.962251991031764,2,8,4,151,12,20,94,330,9,3
"ENSMUSG00000061778",76763,"Mospd2","motile sperm domain containing 2 ","protein_coding",271.148401767473,-0.0190228799839669,0.986900894306643,0.842607769511781,0.962251991031764,245,304,269,266,288,297,215,279,278,269
"ENSMUSG00000087445",NA,"Gm14286","predicted gene 14286 ","antisense",10.1290991008679,-0.022999645206375,0.984184264068499,0.842625814831183,0.962251991031764,16,9,5,17,8,8,12,8,4,14
"ENSMUSG00000025158",19719,"Rfng","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase ","protein_coding",1727.48247332789,0.0196265138988839,1.01369701908473,0.842978711422216,0.962583706102852,1890,1624,1604,1771,1923,1646,2035,1665,1333,1784
"ENSMUSG00000057778",192986,"Cyb5d2","cytochrome b5 domain containing 2 ","protein_coding",436.00129266854,-0.016247316952751,0.988801394546409,0.84306277198823,0.962583706102852,425,458,431,418,384,432,422,446,512,433
"ENSMUSG00000024542",70799,"Cep192","centrosomal protein 192 ","protein_coding",102.508318181375,0.025415982289459,1.01777311139469,0.843095077404473,0.962583706102852,84,109,105,141,138,82,95,96,63,111
"ENSMUSG00000035984",75533,"Nme5","NME/NM23 family member 5 ","protein_coding",180.69036715505,-0.0206038590535237,0.985819990155764,0.843307854113067,0.962646639339789,185,173,190,157,150,206,166,176,218,187
"ENSMUSG00000005069",19305,"Pex5","peroxisomal biogenesis factor 5 ","protein_coding",1510.02274051974,-0.0168336547241254,0.988399609144349,0.843399427296443,0.962646639339789,1589,1402,1395,1537,1575,1332,1714,1615,1341,1599
"ENSMUSG00000031537",16150,"Ikbkb","inhibitor of kappaB kinase beta ","protein_coding",859.528306116434,-0.0144321045207853,0.990046296744905,0.843419350717426,0.962646639339789,931,780,888,881,891,813,911,886,779,837
"ENSMUSG00000026662",109079,"Sephs1","selenophosphate synthetase 1 ","protein_coding",683.038870893951,0.0120558015693062,1.00839145741141,0.843436004021112,0.962646639339789,681,678,683,666,668,710,658,706,728,650
"ENSMUSG00000031951",234740,"Tmem231","transmembrane protein 231 ","protein_coding",287.662878833733,-0.0198640066710879,0.986325674515655,0.843448194646898,0.962646639339789,262,282,308,326,283,269,324,315,223,285
"ENSMUSG00000041782",16763,"Lad1","ladinin ","protein_coding",65.8909989037864,0.0255743349063963,1.01788483000214,0.843559262754176,0.962653838940163,58,59,76,63,95,68,66,86,42,47
"ENSMUSG00000053835",15042,"H2-T24","histocompatibility 2, T region locus 24 ","protein_coding",64.4684205532443,-0.0241241055088145,0.983417473488999,0.843573702102468,0.962653838940163,70,65,65,76,83,52,50,66,58,61
"ENSMUSG00000036913",330863,"Trim67","tripartite motif-containing 67 ","protein_coding",120.082733995638,-0.0236594267826848,0.983734274176047,0.843719235879793,0.96272755669402,110,118,123,150,134,97,131,131,81,127
"ENSMUSG00000029777",353172,"Gars","glycyl-tRNA synthetase ","protein_coding",3966.00371626158,-0.0143732057169313,0.990086716744504,0.843757509445304,0.96272755669402,3815,3979,4178,3787,3583,4021,3747,3991,4586,3974
"ENSMUSG00000023206",16169,"Il15ra","interleukin 15 receptor, alpha chain ","protein_coding",80.533948315178,0.0212701677046305,1.0148525761523,0.844010659213942,0.962783163830373,75,81,88,76,74,79,87,80,91,75
"ENSMUSG00000040836",240888,"Gpr161","G protein-coupled receptor 161 ","protein_coding",452.700783299946,0.0200706356162573,1.01400912535201,0.84406128209876,0.962783163830373,189,419,200,619,537,371,694,677,126,696
"ENSMUSG00000110010",NA,"Gm45629","predicted gene 45629 ","TEC",45.9979539511695,-0.0253989217051326,0.982548874960443,0.844100053086916,0.962783163830373,39,41,43,47,61,34,51,50,32,61
"ENSMUSG00000020023",319880,"Tmcc3","transmembrane and coiled coil domains 3 ","protein_coding",916.208837089388,-0.0232425862264701,0.984018547411793,0.844158738295486,0.962783163830373,722,1063,831,944,1101,975,891,1043,617,974
"ENSMUSG00000039629",320609,"Strip2","striatin interacting protein 2 ","protein_coding",715.024596371895,0.0248953137895846,1.01740586345169,0.844234975993605,0.962783163830373,456,680,672,1011,678,630,757,894,548,823
"ENSMUSG00000107352",NA,"Gm43660","predicted gene 43660 ","lincRNA",27.5889380745247,0.0250497980760586,1.0175148134583,0.844344735212194,0.962783163830373,25,20,21,34,43,17,30,32,16,38
"ENSMUSG00000109015",NA,"Gm45010","predicted gene 45010 ","TEC",31.5498738091004,-0.0255131619854821,0.982471074585641,0.844412525126947,0.962783163830373,32,29,29,29,34,28,20,30,45,41
"ENSMUSG00000025532",12909,"Crcp","calcitonin gene-related peptide-receptor component protein ","protein_coding",771.25021395804,0.0182305429825325,1.01271662675883,0.844510554527281,0.962783163830373,792,758,813,729,689,814,691,716,962,748
"ENSMUSG00000068323",232156,"Slc4a5","solute carrier family 4, sodium bicarbonate cotransporter, member 5 ","protein_coding",91.0107572421446,-0.00812251155586968,0.994385723304417,0.844589820458989,0.962783163830373,3,6,8,239,11,5,147,486,4,2
"ENSMUSG00000035799",22160,"Twist1","twist basic helix-loop-helix transcription factor 1 ","protein_coding",22.6080016219864,-0.0243288081572429,0.983277947203408,0.844667877465293,0.962783163830373,32,32,23,32,17,31,13,17,16,12
"ENSMUSG00000050954",67911,"Zfp169","zinc finger protein 169 ","protein_coding",97.9180351997606,-0.022513333510688,0.984516074313789,0.844707652355358,0.962783163830373,71,108,109,111,99,81,96,100,96,108
"ENSMUSG00000041559",14264,"Fmod","fibromodulin ","protein_coding",681.255037554351,0.0254211786355861,1.01777677724974,0.844728642249969,0.962783163830373,795,672,873,978,779,464,649,381,592,631
"ENSMUSG00000032816",56741,"Igdcc4","immunoglobulin superfamily, DCC subclass, member 4 ","protein_coding",1480.2971614427,-0.0246472061547286,0.983060964975103,0.844803897123879,0.962783163830373,1529,1511,1565,1726,1841,1348,1614,1562,771,1337
"ENSMUSG00000020719",13207,"Ddx5","DEAD (Asp-Glu-Ala-Asp) box polypeptide 5 ","protein_coding",15257.2914591586,-0.0177468333646721,0.987774182569362,0.84485907422989,0.962783163830373,14892,14547,15067,17285,16699,13975,15635,16288,12145,16040
"ENSMUSG00000063011",56047,"Msln","mesothelin ","protein_coding",36.4972428920544,-0.024116498627822,0.983422658756292,0.844981130564627,0.962783163830373,63,26,36,29,24,43,22,19,60,43
"ENSMUSG00000029500",72542,"Pgam5","phosphoglycerate mutase family member 5 ","protein_coding",517.87539919121,-0.0179716655366851,0.987620258070703,0.845014125128204,0.962783163830373,546,503,545,488,424,549,497,494,613,520
"ENSMUSG00000056305",28035,"Usp39","ubiquitin specific peptidase 39 ","protein_coding",955.807630178103,0.0126511724362974,1.00880768591146,0.845029742593015,0.962783163830373,935,954,905,929,907,1002,919,1008,1046,952
"ENSMUSG00000024420",225207,"Zfp521","zinc finger protein 521 ","protein_coding",248.21812420526,-0.0231664201547052,0.984070499351493,0.845117574098994,0.962783163830373,245,266,274,253,301,243,274,259,155,211
"ENSMUSG00000003575",382056,"Crtc1","CREB regulated transcription coactivator 1 ","protein_coding",5642.64308657736,-0.0243821970147298,0.983241560362549,0.845187266075694,0.962783163830373,5518,5228,5419,6295,6432,5694,6481,6284,2938,6136
"ENSMUSG00000027775",66868,"Mfsd1","major facilitator superfamily domain containing 1 ","protein_coding",870.142424466943,0.0160561490447196,1.01119143520316,0.845225333383698,0.962783163830373,868,1017,872,862,868,908,853,732,887,835
"ENSMUSG00000021494",72935,"Ddx41","DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 ","protein_coding",1129.37721603124,0.01709914491267,1.01192274000889,0.845315806740224,0.962783163830373,1197,1114,1137,989,986,1215,1174,1089,1323,1070
"ENSMUSG00000021022",59032,"Ppp2r3c","protein phosphatase 2, regulatory subunit B'', gamma ","protein_coding",690.011001302555,0.022832059193907,1.01595187149312,0.845349111645983,0.962783163830373,722,710,706,585,549,732,620,644,1004,629
"ENSMUSG00000059040",433182,"Eno1b","enolase 1B, retrotransposed ","protein_coding",14.051271028595,-0.0192401814467079,0.986752256616877,0.845415107154104,0.962783163830373,13,8,39,10,9,13,28,8,8,5
"ENSMUSG00000085956",NA,"4930481B07Rik","RIKEN cDNA 4930481B07 gene ","processed_transcript",12.8597212564672,0.0241563045476495,1.01688483871874,0.845471952048546,0.962783163830373,15,10,8,8,13,16,9,16,21,14
"ENSMUSG00000056592",210104,"Zfp658","zinc finger protein 658 ","protein_coding",137.722812561667,-0.0208581688874188,0.985646230895596,0.845482463915391,0.962783163830373,103,152,143,137,127,138,132,139,150,159
"ENSMUSG00000031169",53627,"Porcn","porcupine homolog (Drosophila) ","protein_coding",1674.4742256959,-0.0112905343125467,0.992204541398527,0.845502098507622,0.962783163830373,1636,1729,1628,1691,1526,1759,1723,1671,1640,1742
"ENSMUSG00000028646",54170,"Rragc","Ras-related GTP binding C ","protein_coding",2267.57432054375,-0.012672348859793,0.991254662008244,0.845545752955489,0.962783163830373,2320,2185,2276,2180,2167,2274,2103,2315,2563,2293
"ENSMUSG00000017670",140579,"Elmo2","engulfment and cell motility 2 ","protein_coding",5009.51706560127,0.00950987734507391,1.00661351803329,0.845572571606501,0.962783163830373,4981,5228,4789,5248,4936,5082,5071,4833,4796,5130
"ENSMUSG00000045664",104252,"Cdc42ep2","CDC42 effector protein (Rho GTPase binding) 2 ","protein_coding",454.150246306357,-0.0202174786269184,0.986084046348064,0.845587583486336,0.962783163830373,451,464,469,383,445,545,355,464,523,442
"ENSMUSG00000027313",69065,"Chac1","ChaC, cation transport regulator 1 ","protein_coding",178.897214222025,0.0201842138594096,1.014088957822,0.845594475117489,0.962783163830373,206,147,184,168,153,187,186,175,209,174
"ENSMUSG00000041479",319508,"Syt15","synaptotagmin XV ","protein_coding",34.5499507903202,0.0250292366287181,1.01750031182936,0.845788488003263,0.962907231588295,36,20,29,24,52,34,45,48,22,38
"ENSMUSG00000014158",63873,"Trpv4","transient receptor potential cation channel, subfamily V, member 4 ","protein_coding",80.2504066972318,-0.0138763282587075,0.990427770455357,0.845822672224785,0.962907231588295,42,33,26,151,35,31,135,299,25,25
"ENSMUSG00000025934",14859,"Gsta3","glutathione S-transferase, alpha 3 ","protein_coding",15.0249936955333,0.024957626456517,1.01744980804153,0.845925970589994,0.962956957993487,13,15,18,12,13,14,17,17,22,11
"ENSMUSG00000036502",245386,"Tmem255a","transmembrane protein 255A ","protein_coding",318.848278087132,0.0172337061017279,1.01201712716182,0.846076420431103,0.962957533649778,293,292,319,324,345,327,338,357,270,323
"ENSMUSG00000063488",382118,"Zkscan7","zinc finger with KRAB and SCAN domains 7 ","protein_coding",49.926832298489,0.0240808174345026,1.01683163295417,0.846086992068855,0.962957533649778,50,56,47,69,51,39,50,46,44,48
"ENSMUSG00000091472",NA,"Gm3739","predicted gene 3739 ","protein_coding",20.6404183540012,0.0248585979870062,1.01737997135638,0.84612495722846,0.962957533649778,29,14,14,21,15,23,16,16,31,27
"ENSMUSG00000103746",NA,"1700001G17Rik","RIKEN cDNA 1700001G17 gene ","TEC",11.3234263366915,-0.0237210156606027,0.983692279301745,0.846196282969344,0.962957533649778,13,8,12,5,10,13,9,12,19,13
"ENSMUSG00000028172",21338,"Tacr3","tachykinin receptor 3 ","protein_coding",35.845164546029,0.0252594007456756,1.01766265434552,0.846224568637008,0.962957533649778,48,22,47,28,32,45,34,28,45,32
"ENSMUSG00000054766",56086,"Set","SET nuclear oncogene ","protein_coding",4297.52588669998,-0.0112979142277176,0.99219946592075,0.846340609757151,0.963021735033287,4517,4042,4650,4047,4282,4445,4228,4195,4397,4173
"ENSMUSG00000029009",17769,"Mthfr","5,10-methylenetetrahydrofolate reductase ","protein_coding",454.34391275799,0.0236983179736573,1.01656207772198,0.846415097681335,0.963038648756616,394,470,437,561,556,328,531,445,323,500
"ENSMUSG00000050295",17300,"Foxc1","forkhead box C1 ","protein_coding",166.372369396072,0.0216469521306613,1.01511765683223,0.846527747319297,0.963094345107471,178,164,205,191,188,146,166,135,149,143
"ENSMUSG00000031168",13595,"Ebp","phenylalkylamine Ca2+ antagonist (emopamil) binding protein ","protein_coding",603.012484834887,0.0198374127623762,1.01384521615348,0.846654443621192,0.963094345107471,594,637,589,498,549,661,554,600,780,568
"ENSMUSG00000037610",72413,"Kcnmb2","potassium large conductance calcium-activated channel, subfamily M, beta member 2 ","protein_coding",92.9795786776055,-0.0225538137977611,0.984488450364811,0.846674926026769,0.963094345107471,76,100,106,77,80,106,86,88,112,100
"ENSMUSG00000085433",NA,"Gm16001","predicted gene 16001 ","lincRNA",63.8406796346757,-0.0228566787595731,0.98428179840195,0.846752474187246,0.963094345107471,57,70,56,65,65,64,50,77,72,62
"ENSMUSG00000097638",NA,"Carlr","cardiac and apoptosis-related long non-coding RNA ","lincRNA",49.2386284927774,-0.0250868078540754,0.98276146340029,0.846762183932095,0.963094345107471,64,40,45,33,47,51,37,45,74,56
"ENSMUSG00000034652",217303,"Cd300a","CD300A molecule ","protein_coding",62.6342829057334,-0.0248647297585463,0.982912754273779,0.846881726203911,0.963162487089534,79,73,64,46,75,53,50,53,85,49
"ENSMUSG00000024620",18596,"Pdgfrb","platelet derived growth factor receptor, beta polypeptide ","protein_coding",634.018748782569,-0.0242863242106174,0.983306902832779,0.846942923312985,0.963164267925884,691,580,669,751,761,554,724,663,337,610
"ENSMUSG00000037432",100534273,"Fer1l5","fer-1-like 5 (C. elegans) ","protein_coding",201.525161953744,0.0249069856946585,1.01741409465257,0.847031103795582,0.963196732505367,201,212,163,282,216,189,236,219,100,197
"ENSMUSG00000021262",14026,"Evl","Ena-vasodilator stimulated phosphoprotein ","protein_coding",2735.35009765119,-0.0147652547451627,0.989817699531713,0.847164252162602,0.963280323895132,2985,2431,2612,2494,2705,2655,3006,2754,2739,2972
"ENSMUSG00000021712",81003,"Trim23","tripartite motif-containing 23 ","protein_coding",1839.05701166772,-0.0222038983065736,0.984727260043799,0.847367809113453,0.963397730616158,1664,1833,1871,1692,1461,2000,1433,1893,2513,2030
"ENSMUSG00000063931",18624,"Pepd","peptidase D ","protein_coding",1020.60558320937,0.0211254069086714,1.01475075040796,0.847386797849415,0.963397730616158,972,1115,988,852,834,1229,947,1051,1290,927
"ENSMUSG00000030532",68695,"Hddc3","HD domain containing 3 ","protein_coding",189.738203874998,-0.0214577069801157,0.985236712823338,0.84745112210958,0.963403049290114,195,203,213,167,165,212,156,180,241,167
